ID,PEOPCOLORPCT,LOWINCPCT,UNEMPPCT,DISABILITYPCT,LINGISOPCT,LESSHSPCT,UNDER5PCT,OVER64PCT,LIFEEXPPCT,PRE1960PCT,PM25,OZONE,DSLPM,RSEI_AIR,PTRAF,PTSDF,UST,PWDIS,NO2,DWATER,PNPL,PRMP,E_TOTPOP,E_HU,E_HH,E_POV150_P,E_UNINSUR_P,E_HBURD_P,E_SNGPNT_P,E_MUNIT_P,E_MOBILE_P,E_CROWD_P,E_NOVEH_P,E_GROUPQ_P,SVI_statewide,House_Vacant_P,With_Medicaid_P,Work_Drivealone_P,Work_Carpooled_P,Work_PublicTransportation_P,Work_Walk_P,Work_Taximotorbike_P,Work_Fromhome_P,With_PublicAssIncome_P,With_SSI_P,Mean_Transportation_time(min),Mean_Proportion_HHIncome,Owner_occupied_P,Total_Crash,Percent_Fatal_Injury,Percent_Severe_Injury,Percent_Visible_Injury,Percent_Nonvisible_Injury,Avg_Kill_Person,Avg_Kill_Pedestrian,Avg_Injured_Person,Avg_Injured_Pedestrian,Percent_Workzone_Related,Percent_Schoolzone_Related,Percent_Alcohol_Related,Percent_Animal_Related,Percent_Unrestrained_Related,Percent_Bike_Related,Percent_Distracted_Related,Percent_Drowsy_Related,Percent_Drug_Related,Percent_Guardrail_Related,Percent_Hitrun_Related,Percent_Lgtruck_Related,Percent_Motorcycle_Related,Percent_Pedestrian_Related,Percent_Speed_Related,Percent_Senior_Related,Percent_Young_Related,Percent_Mainline_Related,Percent_Night_Related,Percent_Urban_Crash,Total_Population,Median_Age,Sex_Ratio(males per 100 females),Age_Dependency_Ratio,Old-age_Dependency_Ratio,Child_Dependency_Ratio,Num_School,Num_Fire_Station,Num_Library,Num_Hospital,Num_Worship,Num_Shopping_Center,Prop_Hisp,Prop_White,Prop_Black,Prop_American_Native,Prop_Asian,Prop_Hawaiian,Prop_Onemorerace,percent_food_insecure,percent_homeowners,SFPC,VMC,Vegetation Ordinance,total_population,percent_food_insecure.1,percent_homeowners.1,1st Due,District,City,Neighborhood,Total_Calls,Total_EMS_Calls,Fire_Calls,Structure_Fire_Calls,Overdose_Calls,CPR_Calls,Stroke_Patients,Cardiac_Patients,Diabetic_Patients,Respiratory_Patients,Blood_Pressure_Patients,High_Cholesterol_Patients,Primary_Fire_Station,Shootings,Stabbings,Assaults,Attempted_Suicide,Auto_Accidents,Opioid_Calls,High_Volume_Utilizer_Calls,High_Volume_Utilizer_Percent,Domestic,Homeless
51153901229,0.702475871,0.15589593,0.04287902,0.081839274,0.056716418,0.104902297,0.073227025,0.089383131,0.180512821,0.048507463,7.205152459,54.76185,0.132334468,25.63965553,469563.7766,0.0,0.238329012,43.99226986,4.984798067,0.0,0.177558818,0.0,4766,1340,1340,0.063575325,0.080990348,0.103731343,0.020895522,0.0,0.0,0.035820896,0.005223881,0.0,0.3045,0.0,0.106939464,0.717227723,0.146930693,0.02019802,0.0,0.021782178,0.093861386,0.026119403,0.03358209,47.24759615,0.318693694,0.897817877,9.0,0.0,0.111111111,0.888888889,0.0,0.0,0.0,1.444444444,0.111111111,0.111111111,0.111111111,0.111111111,0.0,0.111111111,0.111111111,0.333333333,0.0,0.0,0.0,0.0,0.111111111,0.0,0.111111111,0.111111111,0.333333333,0.333333333,1.0,0.222222222,1.0,4706,35.0,79.3,55.2,12.4,42.8,3,0,0,0,0,0,0.282450414,0.282450414,0.232237007,0.001757469,0.140346473,0.001757469,0.053477278,0.075,0.853,1.0,4.0,9.0,4706,0.075,0.853,Station 18 - 1st Due,COLES,Dale City,Ridgedale,878,636,131,8,21,5,16,25,61,23,84,15,Primary Fire Station - Station 18,0,1,20,9,25,7,23,2.6,2,1
51153901230,0.614917396,0.14254386,0.055408971,0.097727828,0.07394958,0.105891413,0.057580175,0.088678328,0.171282051,0.021848739,7.220308743,54.747,0.115549437,23.87596146,473979.8905,0.0,0.942108462,59.21272128,5.189426368,0.0,0.173762774,0.0,4116,1190,1190,0.091107872,0.071671526,0.140336135,0.02184874,0.014285714,0.0,0.005042017,0.044537815,0.000485909,0.3961,0.0,0.133642805,0.743565746,0.086569958,0.017313992,0.0,0.030884417,0.121665887,0.091596639,0.05210084,45.05727224,0.440728477,0.826689353,15.0,0.0,0.133333333,0.866666667,0.0,0.0,0.0,2.133333333,0.066666667,0.0,0.0,0.2,0.066666667,0.066666667,0.066666667,0.133333333,0.0,0.0,0.066666667,0.0,0.0,0.0,0.066666667,0.2,0.2,0.333333333,1.0,0.2,1.0,4025,36.5,107.2,55.5,17.0,38.6,1,0,0,0,1,0,0.255940258,0.303462322,0.243494003,0.001584069,0.117221091,0.001584069,0.065399412,0.094,0.896,0.0,8.0,6.0,4025,0.094,0.896,Station 18 - 1st Due,COLES,Dale City,Orangedale,655,518,84,5,9,0,19,33,54,23,76,20,Primary Fire Station - Station 18,1,0,11,7,20,4,15,2.3,0,0
51153901231,0.388320942,0.086212412,0.043163384,0.091650672,0.025411765,0.051546392,0.052509294,0.168060719,0.177435897,0.049694856,7.326269126,55.12127,0.153482421,19.92447709,647886.8472,0.145475581,2.729337828,961.3269838,4.794202493,0.0,0.016279059,0.101436902,6456,2294,2125,0.06133829,0.053903346,0.158117647,0.032941176,0.160418483,0.0,0.019764706,0.057411765,0.031598513,0.5354,0.073670445,0.031349968,0.666157605,0.049175321,0.085827734,0.0,0.010079414,0.188759927,0.037176471,0.024941176,45.8565512,0.33545082,0.81349968,96.0,0.03125,0.145833333,0.791666667,0.03125,0.03125,0.010416667,1.697916667,0.03125,0.0,0.052083333,0.041666667,0.020833333,0.083333333,0.041666667,0.1875,0.010416667,0.03125,0.0625,0.041666667,0.0625,0.09375,0.041666667,0.208333333,0.104166667,0.177083333,1.0,0.28125,1.0,6580,40.0,107.1,66.1,27.3,38.8,3,1,1,1,1,3,0.157194849,0.56480963,0.096724524,0.001959686,0.119400896,0.000279955,0.053191489,0.091,0.798,28.0,12.0,3.0,6580,0.091,0.798,Station 16 - 1st Due,COLES,Manassas,Montyville,1872,1332,368,21,14,5,18,41,46,38,72,13,Primary Fire Station - Station 16,2,0,19,6,145,3,3,0.2,0,1
51153901232,0.461651197,0.101119259,0.019230769,0.0724694,0.010995724,0.097767857,0.060739293,0.109591272,0.163076923,0.015625,7.282990984,54.59352,0.156266049,21.15057182,592177.7948,0.19129077,0.645867396,1714.125165,5.453192513,0.0,0.101659308,0.109564027,6141,1728,1637,0.057808175,0.024588829,0.147220525,0.003054368,0.0,0.002314815,0.00855223,0.003054368,0.157303371,0.2267,0.052662037,0.033806101,0.621490468,0.064471404,0.020103986,0.0,0.005199307,0.288734835,0.025045816,0.031765425,43.61720273,0.432432432,0.935845411,78.0,0.076923077,0.08974359,0.807692308,0.025641026,0.076923077,0.012820513,1.730769231,0.025641026,0.141025641,0.0,0.102564103,0.0,0.128205128,0.0,0.294871795,0.0,0.0,0.038461538,0.051282051,0.102564103,0.038461538,0.038461538,0.166666667,0.217948718,0.128205128,1.0,0.217948718,1.0,6293,37.9,120.3,44.1,14.9,29.2,1,1,0,0,3,0,0.135125878,0.513272821,0.166638123,0.000685049,0.106696352,0.002397671,0.070902552,0.066,0.973,1.0,7.0,4.0,6293,0.066,0.973,Station 7 - 1st Due,BRENTSVILLE,Manassas,Hillcrest Estates,902,632,198,9,12,1,10,35,36,14,59,12,Primary Fire Station - Station 7,1,0,4,2,120,2,10,1.1,0,0
51153901233,0.287841191,0.1255691,0.022193211,0.047500367,0.040333187,0.048083033,0.0321121,0.115749526,0.181538462,0.023944275,7.233007923,54.38585,0.119066826,20.88036633,349672.5666,0.067562024,0.606796311,111.166326,3.962220875,0.0,0.199041712,0.0,6851,2297,2281,0.120274413,0.034301562,0.095133713,0.072775099,0.0,0.114932521,0.009206488,0.038141166,0.0,0.2795,0.006965607,0.031960123,0.726332971,0.070457019,0.032372144,0.0,0.004352557,0.16648531,0.03857957,0.027181061,45.42591384,0.317934783,0.968763684,86.0,0.034883721,0.139534884,0.802325581,0.023255814,0.034883721,0.0,1.744186047,0.034883721,0.0,0.023255814,0.069767442,0.011627907,0.11627907,0.0,0.197674419,0.034883721,0.011627907,0.058139535,0.034883721,0.058139535,0.046511628,0.034883721,0.267441861,0.174418605,0.244186047,1.0,0.267441861,1.0,7242,41.3,114.6,59.7,16.7,43.0,1,0,0,0,1,1,0.172587451,0.621614264,0.089288145,0.00149721,0.049952362,0.00054444,0.05948006,0.069,0.986,1.0,10.0,5.0,7242,0.069,0.986,Station 6 - 1st Due,COLES,Manassas,Oak Hill Estates,1398,1040,232,13,13,4,38,72,84,37,141,36,Primary Fire Station - Station 6,0,0,12,11,144,7,27,1.9,1,0
51153901234,0.397856664,0.041821248,0.028377545,0.070841889,0.0,0.058348294,0.040857334,0.151373074,0.171282051,0.041346154,7.173738525,54.3376,0.114662456,21.73509933,406741.3266,0.0,0.426166774,52.05226337,4.177447346,0.0,0.297682138,0.0,2986,1040,1040,0.041527127,0.03951775,0.130769231,0.025,0.008653846,0.0,0.0,0.023076923,0.009042197,0.1851,0.0,0.024640657,0.650093226,0.074580485,0.056556868,0.004972032,0.0,0.21379739,0.019230769,0.031730769,48.05643252,0.30234375,0.928016222,59.0,0.0,0.13559322,0.79661017,0.06779661,0.0,0.0,1.677966102,0.033898305,0.0,0.084745763,0.084745763,0.016949153,0.050847458,0.0,0.237288136,0.0,0.033898305,0.050847458,0.050847458,0.101694915,0.050847458,0.033898305,0.152542373,0.220338983,0.254237288,1.0,0.338983051,1.0,3193,47.0,87.1,54.5,21.1,33.4,5,0,0,0,5,0,0.159822747,0.589955687,0.121418021,0.001477105,0.051698671,0.002363368,0.066174298,0.051,0.953,4.0,2.0,0.0,3193,0.051,0.953,Station 6 - 1st Due,COLES,Manassas,Lindau Woods,1056,739,227,3,18,3,20,31,54,26,86,26,Primary Fire Station - Station 6,1,0,11,5,104,7,11,1.0,0,1
51153901235,0.339214381,0.058255659,0.015494636,0.086099585,0.008394544,0.015450186,0.038948069,0.096537949,0.175384615,0.018572825,7.305967213,55.5639,0.168482614,28.01414325,614805.5949,0.105947948,0.0,104.3217671,4.259698461,0.0,0.044497015,0.0,3004,1023,953,0.017976032,0.007989348,0.059811123,0.018887723,0.0,0.0,0.0,0.006295908,0.0,0.0074,0.068426197,0.01417704,0.482915718,0.243166287,0.046127563,0.0,0.009111617,0.218678816,0.015739769,0.010493179,40.92930029,0.262654321,0.945073236,2.0,0.0,0.5,0.5,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.5,1.0,2875,37.4,116.3,63.6,17.8,45.8,0,0,0,0,0,0,0.118025751,0.501532802,0.192519926,0.001532802,0.105150215,0.0,0.07020233,0.046,0.95,6.0,7.0,3.0,2875,0.046,0.95,Station 14 - 1st Due,OCCOQUAN,Dale City,Forest Ridge,491,324,109,5,1,3,9,17,25,16,51,15,Primary Fire Station - Station 14,0,0,7,7,6,3,0,0.0,0,0
51153901236,0.489951706,0.057053292,0.026108075,0.05681999,0.029072682,0.058394161,0.061380277,0.091603053,0.175384615,0.015556636,7.28231612,55.42987,0.165762929,28.8129088,719717.9022,0.098922731,0.91617167,59.70919668,5.404692188,0.0,0.076228537,0.0,6419,2057,1995,0.039725814,0.044243652,0.097243108,0.040601504,0.090422946,0.0,0.004511278,0.006015038,0.000311575,0.1763,0.030140982,0.07910234,0.714156627,0.084337349,0.053915663,0.006325301,0.02560241,0.115662651,0.041102757,0.018045113,44.53763624,0.299659401,0.823437744,65.0,0.0,0.030769231,0.907692308,0.061538462,0.0,0.0,1.738461538,0.030769231,0.0,0.015384615,0.061538462,0.015384615,0.076923077,0.030769231,0.323076923,0.0,0.0,0.0,0.030769231,0.046153846,0.046153846,0.030769231,0.061538462,0.169230769,0.2,1.0,0.292307692,1.0,6762,36.2,89.0,64.6,15.5,49.0,1,2,1,1,2,1,0.119735629,0.41761451,0.259452813,0.002459268,0.121426376,0.000768521,0.071165078,0.06,0.819,15.0,17.0,3.0,6762,0.06,0.819,Station 26 - 1st Due,OCCOQUAN,Dale City,Lakepointe,1500,1060,316,17,17,0,29,56,75,38,120,42,Primary Fire Station - Station 26,2,1,16,10,89,3,20,1.3,1,2
51153901237,0.468812877,0.114352783,0.080616479,0.101100413,0.063793103,0.042795233,0.068075117,0.047283702,0.174358974,0.034846029,7.283647268,55.60815,0.175421724,30.76627588,757680.308,0.107749289,2.792380598,61.16205887,5.646726673,0.0,0.0,0.0,2982,1234,1160,0.101945003,0.063380282,0.25,0.147413793,0.074554295,0.0,0.031034483,0.007758621,0.0,0.5243,0.059967585,0.165061898,0.734153846,0.092923077,0.048615385,0.0,0.016,0.108307692,0.092241379,0.003448276,48.28502415,0.23671875,0.717639168,9.0,0.0,0.111111111,0.666666667,0.222222222,0.0,0.0,2.0,0.0,0.0,0.0,0.111111111,0.0,0.111111111,0.111111111,0.111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111,0.333333333,0.222222222,1.0,0.333333333,1.0,3079,34.0,96.9,44.1,4.1,40.1,1,0,0,0,1,0,0.18627451,0.382352941,0.245098039,0.000865052,0.094867359,0.004901961,0.077854671,0.101,0.724,1.0,6.0,5.0,3079,0.101,0.724,Station 14 - 1st Due,OCCOQUAN,Dale City,Devonwood,565,433,101,9,15,2,15,33,42,24,61,15,Primary Fire Station - Station 14,0,0,8,11,16,1,12,2.1,0,0
51153901303,0.477250726,0.098212532,0.014400536,0.057308809,0.04950495,0.09622093,0.088480155,0.058276864,0.172307692,0.005940594,7.241266667,54.23682,0.146712605,28.26367742,591954.0699,0.302704195,0.8484033,2630.700369,7.087112302,0.0,0.108488097,0.117614141,5165,1515,1515,0.024201355,0.054017425,0.127392739,0.036963696,0.0,0.0,0.018481848,0.0,0.000774443,0.1717,0.0,0.104937077,0.632836855,0.108070662,0.07481815,0.0,0.003810184,0.18046415,0.131353135,0.027062706,51.43174134,0.488392857,0.866498741,36.0,0.0,0.166666667,0.777777778,0.055555556,0.0,0.0,1.861111111,0.027777778,0.0,0.0,0.083333333,0.027777778,0.138888889,0.0,0.333333333,0.027777778,0.027777778,0.111111111,0.083333333,0.111111111,0.0,0.027777778,0.25,0.194444444,0.222222222,1.0,0.333333333,1.0,5242,36.0,119.1,53.9,9.2,44.6,0,0,0,0,0,0,0.182690425,0.532210691,0.117289994,0.000979048,0.102800078,0.000391619,0.057568044,0.075,0.886,4.0,7.0,4.0,5242,0.075,0.886,Station 7 - 1st Due,COLES,Manassas,Country Roads,412,257,94,12,1,0,1,4,10,7,13,4,Primary Fire Station - Station 7,0,0,3,3,31,0,0,0.0,0,0
51153901304,0.356723338,0.160520607,0.087521174,0.107264297,0.012345679,0.086021505,0.070788253,0.139721793,0.209230769,0.231462926,7.207362295,53.95925,0.140541347,20.03678564,379195.2314,0.171659754,0.078955536,1492.856626,4.302408094,,0.140612845,0.029659571,3235,998,972,0.063987635,0.134775889,0.103909465,0.038065844,0.0,0.006012024,0.027777778,0.012345679,0.0,0.4604,0.026052104,0.14683153,0.71039604,0.136757426,0.034034653,0.0,0.00990099,0.108910891,0.060699588,0.03909465,43.51388889,0.171186441,0.923956723,53.0,0.0,0.169811321,0.79245283,0.037735849,0.0,0.0,1.528301887,0.037735849,0.056603774,0.0,0.113207547,0.037735849,0.075471698,0.0,0.226415094,0.075471698,0.0,0.094339623,0.056603774,0.150943396,0.018867925,0.037735849,0.245283019,0.132075472,0.264150943,1.0,0.339622642,1.0,3181,40.7,144.9,62.1,22.2,39.9,0,1,0,0,2,0,0.167443528,0.700968089,0.025457153,0.003585515,0.036213697,0.0,0.060595195,0.107,0.927,2.0,7.0,2.0,3181,0.107,0.927,Station 7 - 1st Due,BRENTSVILLE,Manassas,Westchester,685,490,137,8,14,0,11,34,31,18,48,9,Primary Fire Station - Station 7,0,0,5,2,65,4,12,1.8,0,0
51153901305,0.241523342,0.060687961,0.029242175,0.101644245,0.0,0.029229083,0.011056511,0.113759214,0.219487179,0.274831964,7.072805464,53.01148,0.098169964,9.83668407,179803.7856,0.119948396,0.069561466,2084.149365,2.760155603,,0.303630103,0.04592138,4070,1339,1259,0.057493857,0.081818182,0.146147736,0.056393963,0.0,0.0,0.0,0.037331215,0.0,0.0652,0.059746079,0.045092177,0.617047817,0.060706861,0.027442827,0.00997921,0.0,0.284823285,0.021445592,0.034948372,43.48982558,0.348717949,0.888452089,81.0,0.012345679,0.222222222,0.728395062,0.037037037,0.012345679,0.0,1.543209877,0.024691358,0.012345679,0.049382716,0.111111111,0.024691358,0.074074074,0.012345679,0.185185185,0.024691358,0.037037037,0.024691358,0.037037037,0.135802469,0.148148148,0.024691358,0.308641975,0.111111111,0.296296296,1.0,0.185185185,0.148148148,3944,41.0,94.0,50.9,19.0,31.9,3,1,0,0,8,0,0.106809445,0.764140582,0.025809995,0.000549149,0.030752334,0.0,0.064799561,0.078,0.913,5.0,4.0,1.0,3944,0.078,0.913,Station 5 - 1st Due,BRENTSVILLE,Manassas,Highland Farms Court,1167,808,277,13,12,1,27,53,50,40,104,25,Primary Fire Station - Station 5,1,1,3,6,156,1,8,0.7,0,0
51153901306,0.263928504,0.061988971,0.044646098,0.067644817,0.020883055,0.042307692,0.045826203,0.200608481,0.169230769,0.03156708,7.142773224,53.70509,0.106569856,15.30262334,282595.9029,0.098928441,0.553679854,300.4511606,3.342854984,0.0,0.521430771,0.0,5259,1774,1676,0.03498764,0.033086138,0.081145585,0.051312649,0.0,0.0,0.010739857,0.0,0.002091652,0.1596,0.05524239,0.042873476,0.654884075,0.096921323,0.014443178,0.0,0.025845686,0.207905739,0.00477327,0.011336516,45.0743762,0.469565217,0.982088415,83.0,0.024096386,0.060240964,0.831325301,0.084337349,0.024096386,0.0,1.674698795,0.0,0.012048193,0.0,0.072289157,0.0,0.060240964,0.024096386,0.21686747,0.012048193,0.0,0.024096386,0.048192771,0.108433735,0.048192771,0.0,0.168674699,0.277108434,0.228915663,1.0,0.228915663,0.951807229,5068,44.7,100.9,66.5,33.7,32.8,2,1,1,0,2,1,0.116496451,0.731521551,0.052968669,0.000519301,0.034620045,0.0,0.056949974,0.079,0.984,6.0,21.0,2.0,5068,0.079,0.984,Station 6 - 1st Due,BRENTSVILLE,Manassas,Shenandoah,1715,1177,363,11,14,5,32,84,79,49,155,25,Primary Fire Station - Station 6,1,0,14,9,140,6,34,2.0,2,1
51153901403,0.682694957,0.366557657,0.072700297,0.087810352,0.158961593,0.09332004,0.073022871,0.105814274,0.165128205,0.042019654,7.258681148,54.63028,0.180549271,30.88393054,977083.1264,0.366612226,4.422730184,4687.495242,5.705093064,0.0,0.0,0.325971238,7258,2951,2812,0.202672913,0.20584183,0.370910384,0.01173542,0.459166384,0.0,0.09886202,0.077524893,0.018324607,0.8973,0.047102677,0.177444242,0.708500939,0.179404666,0.007508715,0.032716546,0.011263073,0.060606061,0.075391181,0.04658606,36.09129815,0.34643436,0.388912281,143.0,0.013986014,0.055944056,0.825174825,0.104895105,0.013986014,0.006993007,1.678321678,0.076923077,0.006993007,0.041958042,0.041958042,0.0,0.048951049,0.027972028,0.216783217,0.006993007,0.020979021,0.0,0.062937063,0.027972028,0.027972028,0.083916084,0.132867133,0.153846154,0.195804196,1.0,0.300699301,1.0,7489,35.5,114.2,53.4,16.1,37.3,3,0,0,1,4,8,0.35519692,0.30056263,0.161533906,0.000592242,0.125259106,0.000740302,0.049748297,0.157,0.36,46.0,10.0,5.0,7489,0.157,0.36,Station 11 - 1st Due,GAINESVILLE,Manassas,Tara Wood,3555,2941,397,27,70,11,38,67,88,63,137,22,Primary Fire Station - Station 11,0,2,79,34,302,12,81,2.3,1,24
51153901407,0.823261117,0.336919203,0.020736503,0.0672748,0.201037613,0.2067274,0.083238312,0.042873432,0.197948718,0.035669587,7.24122541,54.74085,0.202948994,19.0339834,1078329.222,0.214390834,4.41068974,5115.589548,5.667451078,0.0,0.0,0.525354825,4385,1598,1542,0.196123147,0.222576967,0.353437095,0.101167315,0.438047559,0.0,0.059014267,0.014267185,0.0,0.7751,0.035043805,0.113568985,0.72640118,0.196165192,0.005899705,0.009955752,0.018067847,0.043510324,0.083657588,0.042801556,41.39745567,0.356697905,0.392702395,100.0,0.0,0.08,0.84,0.08,0.0,0.0,1.47,0.05,0.29,0.0,0.07,0.03,0.12,0.01,0.18,0.04,0.01,0.06,0.08,0.19,0.03,0.05,0.25,0.14,0.14,0.97,0.24,1.0,4207,34.6,102.3,42.6,8.7,33.8,0,1,1,0,7,3,0.437720744,0.226983753,0.157052037,0.001883683,0.12314575,0.0,0.047327525,0.106,0.465,55.0,12.0,2.0,4207,0.106,0.465,Station 22 - 1st Due,GAINESVILLE,Haymarket,Port Tavern Court,2039,1531,385,12,49,0,17,36,70,44,94,19,Primary Fire Station - Station 22,3,14,58,17,238,16,92,4.5,2,20
51153901409,0.580809197,0.162071284,0.017282479,0.046854083,0.070965541,0.080970277,0.050409021,0.05836834,,0.018242123,7.218084973,54.12167,0.155699602,12.72587728,581431.9453,0.306242924,0.870076708,11281.03011,5.254083407,0.0,0.000401169,0.165207398,9046,3015,2931,0.07450807,0.078045545,0.234049812,0.069600819,0.193698176,0.0,0.044353463,0.0,0.015144815,0.5377,0.027860697,0.081325301,0.789538715,0.047775947,0.009678748,0.0,0.012355848,0.140650741,0.027635619,0.0139884,45.80154946,0.383218292,0.642496352,271.0,0.007380074,0.103321033,0.811808118,0.077490775,0.007380074,0.0,1.878228782,0.022140221,0.103321033,0.011070111,0.051660517,0.0,0.066420664,0.007380074,0.210332103,0.022140221,0.018450185,0.033210332,0.051660517,0.166051661,0.04797048,0.022140221,0.114391144,0.121771218,0.188191882,1.0,0.247232472,1.0,9185,33.1,99.8,49.4,9.3,40.1,3,1,0,0,2,1,0.176429076,0.462479417,0.16796048,0.001176194,0.118677958,0.001176194,0.066102094,0.076,0.623,96.0,24.0,1.0,9185,0.076,0.623,Station 25 - 1st Due,BRENTSVILLE,Manassas,University Boulevard,2932,1847,927,35,30,3,32,57,102,63,174,41,Primary Fire Station - Station 25,3,2,49,32,453,9,13,0.4,0,4
51153901411,0.379436153,0.052974599,0.03610467,0.072222222,0.075356415,0.038694393,0.045936982,0.140961857,0.117948718,0.025037556,7.049350546,53.51964,0.139684521,6.774639548,444379.567,0.06766757,1.027627487,3872.754009,6.242032576,0.0,0.0,0.066519828,6030,1997,1964,0.048922056,0.012935323,0.148167006,0.015784114,0.030045068,0.0,0.0,0.006619145,0.007628524,0.1351,0.016524787,0.05,0.657515443,0.063143445,0.033973919,0.017501716,0.012010981,0.215854496,0.00610998,0.012219959,42.85229759,0.277427185,0.941009358,35.0,0.0,0.085714286,0.885714286,0.028571429,0.0,0.0,1.485714286,0.0,0.0,0.0,0.085714286,0.0,0.057142857,0.028571429,0.314285714,0.0,0.028571429,0.0,0.0,0.028571429,0.028571429,0.0,0.085714286,0.228571429,0.2,0.971428571,0.228571429,0.885714286,5901,43.4,97.6,67.1,25.2,41.9,0,0,0,0,4,1,0.100734214,0.575624082,0.091042584,0.001174743,0.176211454,0.000293686,0.048898678,0.059,0.966,21.0,5.0,1.0,5901,0.059,0.966,Station 4 - 1st Due,BRENTSVILLE,Haymarket,Gainesville,2441,2018,294,18,18,12,34,65,48,31,110,27,Primary Fire Station - Station 4,2,0,12,9,80,9,84,3.4,2,0
51153901412,0.365535922,0.052298554,0.031505532,0.06612107,0.008207934,0.013560052,0.097381659,0.03985554,0.172307692,0.0,7.117303825,53.72243,0.143570621,7.497936201,392068.2804,0.116797124,0.285305005,5239.687031,5.382310528,0.0,0.0,0.105045014,7753,2193,2193,0.035857088,0.037017929,0.071135431,0.019151847,0.0,0.006839945,0.021887825,0.031007752,0.0,0.105,0.0,0.046765394,0.656131479,0.093046776,0.017193426,0.0,0.003792668,0.229835651,0.05243958,0.01869585,41.10472751,0.263601036,0.934219012,33.0,0.0,0.272727273,0.636363636,0.090909091,0.0,0.0,1.787878788,0.121212121,0.0,0.0,0.03030303,0.0,0.121212121,0.060606061,0.181818182,0.0,0.0,0.03030303,0.0,0.03030303,0.0,0.090909091,0.151515152,0.242424242,0.424242424,1.0,0.303030303,1.0,7645,38.2,96.9,55.7,7.1,48.6,1,0,0,0,2,1,0.125739645,0.519230769,0.107125247,0.000862919,0.176651874,0.000862919,0.065335306,0.057,0.929,4.0,2.0,1.0,7645,0.057,0.929,Station 25 - 1st Due,BRENTSVILLE,Haymarket,Broad Run Village,835,609,164,13,12,1,21,36,56,19,76,15,Primary Fire Station - Station 25,1,0,9,10,49,1,3,0.4,0,0
51153901413,0.418531073,0.047098976,0.069227691,0.094847241,0.0,0.041746457,0.042033898,0.053333333,0.17025641,0.006960557,7.148630055,53.74839,0.14417774,8.502334274,404700.5631,0.14016905,0.0,7165.229597,4.728430592,0.0,0.0,0.114530274,4425,1293,1293,0.019661017,0.034350282,0.073472544,0.098994586,0.0,0.006187162,0.013921114,0.009280742,0.0,0.2911,0.0,0.058139535,0.687738651,0.120916419,0.009333899,0.0,0.002545609,0.179465422,0.015467904,0.013147718,42.93433299,0.357876712,0.942824859,11.0,0.090909091,0.0,0.818181818,0.090909091,0.090909091,0.0,1.636363636,0.0,0.0,0.090909091,0.0,0.0,0.0,0.0,0.181818182,0.0,0.0,0.0,0.0,0.090909091,0.0,0.0,0.363636364,0.181818182,0.454545455,1.0,0.272727273,1.0,4321,35.1,96.1,56.9,8.0,48.9,1,0,0,0,0,0,0.139209591,0.572824156,0.089698046,0.000888099,0.113232682,0.0,0.076376554,0.083,0.949,0.0,4.0,6.0,4321,0.083,0.949,Station 25 - 1st Due,BRENTSVILLE,Haymarket,Broad Run Village,489,356,104,5,9,0,10,18,28,12,42,8,Primary Fire Station - Station 25,1,0,5,5,27,2,2,0.4,0,0
51153901414,0.378338822,0.038053421,0.039674106,0.090659341,0.024238658,0.032206119,0.020307355,0.168313209,0.139487179,0.022045315,7.117794262,53.46698,0.134923811,8.836438622,350894.2539,0.157380696,0.0,6443.013978,5.503940379,0.0,0.0,0.107046024,5466,1633,1609,0.038053421,0.044273692,0.059042884,0.025481666,0.0,0.0,0.0,0.006836544,0.0,0.0801,0.014696877,0.017399267,0.648141332,0.046006625,0.026131763,0.002576371,0.009569378,0.267574531,0.009322561,0.018023617,41.50628141,0.27,0.973289426,21.0,0.0,0.095238095,0.857142857,0.047619048,0.0,0.0,1.523809524,0.047619048,0.0,0.142857143,0.047619048,0.0,0.047619048,0.0,0.428571429,0.047619048,0.0,0.0,0.047619048,0.095238095,0.095238095,0.047619048,0.095238095,0.047619048,0.523809524,1.0,0.095238095,0.619047619,5453,42.5,101.0,80.8,30.6,50.2,1,0,0,0,1,0,0.134724473,0.58691248,0.102714749,0.001012966,0.112236629,0.001418152,0.057941653,0.067,0.93,5.0,0.0,0.0,5453,0.067,0.93,Station 25 - 1st Due,BRENTSVILLE,Haymarket,Twin Oaks,1215,843,147,8,7,2,28,83,80,45,147,38,Primary Fire Station - Station 25,0,0,8,11,36,1,25,2.1,1,0
